"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","PoolArea","PoolQC","Fence","MoSold","YrSold","SaleType","SaleCondition","TotalSF","TotalBaths","HouseAge","RemodelAge","HasPool","HasGarage","HasFireplace","HasBasement","OverallQual_Squared","SalePrice"
50,"C (all)",66,8712,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,7,1900,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"Stone",3,3,"Mn","Unf",0,859,859,4,"Y","SBrkr",859,319,1178,0,0,1,0,2,3,7,0,0,"Detchd",1964,"RFn",1,384,3,3,"N",68,0,0,"None",1,2010,"WD","Abnorml",2037,1,110,60,0,1,0,1,16,11.5403071417114
120,"RL",40,4671,"IR1","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,1988,1989,"Gable","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,"Mn","GLQ",767,461,1228,4,"Y","SBrkr",1228,0,1228,1,0,2,0,2,4,5,1,4,"Attchd",1988,"Fin",2,472,3,3,"Y",168,0,0,"None",10,2008,"WD","Normal",2456,3,20,19,0,1,1,1,64,12.1495022940418
190,"RL",60,9873,"Reg","Inside","BrkSide","RRAn","2fmCon","1Story",4,5,1970,1970,"Gable","HdBoard","HdBoard","BrkFace",160,3,3,"CBlock",3,3,"Av","ALQ",789,171,960,3,"N","SBrkr",960,0,960,1,0,1,0,3,3,6,0,0,"Detchd",1970,"Unf",2,576,3,3,"Y",0,0,0,"None",5,2006,"WD","Normal",1920,2,36,36,0,1,0,1,16,11.7675676833438
60,"RL",68,13517,"IR1","CulDSac","Sawyer","RRAe","1Fam","2Story",6,8,1976,2005,"Gable","HdBoard","Plywood","BrkFace",289,4,3,"CBlock",3,3,"No","GLQ",533,192,725,5,"Y","SBrkr",725,754,1479,0,0,2,1,3,4,6,0,0,"Attchd",1976,"RFn",2,475,3,3,"Y",0,0,0,"None",3,2010,"WD","Normal",2204,2.5,34,5,0,1,0,1,36,11.7791285057449
20,"RL",78,10140,"Reg","Inside","NWAmes","Norm","1Fam","1Story",6,5,1974,1974,"Hip","HdBoard","HdBoard","BrkFace",174,3,3,"CBlock",4,3,"No","Unf",0,1064,1064,3,"Y","SBrkr",1350,0,1350,0,0,2,0,3,3,7,1,3,"Attchd",1974,"RFn",2,478,3,3,"Y",0,0,0,"MnPrv",8,2009,"WD","Normal",2414,2,35,35,0,1,1,1,36,12.0137007528827
70,"RM",60,10800,"Reg","Inside","OldTown","Norm","1Fam","2Story",7,8,1890,1998,"Gable","Wd Sdng","VinylSd","None",0,3,4,"BrkTil",3,3,"No","Unf",0,718,718,5,"Y","SBrkr",1576,978,2554,0,0,1,1,3,3,8,0,0,"Detchd",1996,"Unf",2,704,3,3,"P",0,0,0,"None",7,2007,"WD","Normal",3272,1.5,117,9,0,1,0,1,49,11.979799201207
20,"RL",80,10000,"Reg","Inside","NWAmes","Norm","1Fam","1Story",5,6,1973,2000,"Gable","HdBoard","HdBoard","None",0,3,3,"CBlock",4,3,"No","BLQ",1084,92,1176,4,"Y","SBrkr",1178,0,1178,0,1,1,1,3,4,5,1,2,"Attchd",1973,"Unf",2,439,3,3,"Y",224,0,0,"MnPrv",11,2008,"WD","Normal",2354,2,35,8,0,1,1,1,25,11.9640010843304
60,"RL",96,10542,"Reg","Inside","NoRidge","Norm","1Fam","2Story",7,5,1993,1994,"Hip","Wd Sdng","ImStucc","BrkFace",651,4,3,"PConc",4,3,"Gd","GLQ",1173,138,1311,5,"Y","SBrkr",1325,1093,2418,1,0,2,1,3,4,9,1,3,"Attchd",1993,"RFn",3,983,3,3,"Y",250,0,0,"None",8,2008,"WD","Normal",3729,3.5,15,14,0,1,1,1,49,12.7396377562657
20,"RL",69,9920,"IR1","Inside","CollgCr","Norm","1Fam","1Story",5,6,1969,1969,"Gable","HdBoard","Plywood","None",0,3,3,"CBlock",4,3,"Gd","ALQ",523,448,971,3,"Y","SBrkr",971,0,971,0,0,1,1,3,3,5,1,1,"Attchd",1969,"Unf",1,300,3,3,"Y",0,0,0,"None",5,2006,"WD","Normal",1942,1.5,37,37,0,1,1,1,25,11.7636841833174
120,"RL",68,6563,"IR1","CulDSac","StoneBr","Norm","1Fam","1Story",8,5,1985,1985,"Gable","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,"Gd","GLQ",1148,594,1742,3,"Y","SBrkr",1742,0,1742,1,0,2,0,2,4,5,1,3,"Attchd",1985,"RFn",2,564,3,3,"Y",114,0,0,"None",12,2006,"WD","Normal",3484,3,21,21,0,1,1,1,64,12.5245263766487
120,"RM",68,4426,"Reg","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",169,4,3,"PConc",4,3,"Av","GLQ",662,186,848,5,"Y","SBrkr",848,0,848,1,0,1,0,1,4,3,0,0,"Attchd",2004,"RFn",2,420,3,3,"Y",160,0,0,"None",5,2010,"WD","Normal",1696,2,6,6,0,1,0,1,36,11.870599909242
20,"RL",70,8120,"Reg","Inside","NAmes","Norm","1Fam","1Story",4,7,1970,1970,"Gable","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,"No","ALQ",191,673,864,5,"Y","SBrkr",864,0,864,0,0,1,0,3,3,5,0,0,"Detchd",1994,"Unf",2,463,3,3,"Y",0,0,0,"None",7,2009,"WD","Normal",1728,1,39,39,0,1,0,1,16,11.7320609948869
50,"RL",60,8172,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",4,6,1954,1972,"Gable","MetalSd","MetalSd","None",0,3,3,"PConc",3,3,"No","Unf",0,941,941,5,"Y","SBrkr",997,473,1470,0,0,2,0,4,3,7,0,0,"Detchd",1958,"Unf",1,548,3,3,"Y",0,0,0,"None",5,2008,"WD","Normal",2411,2,54,36,0,1,0,1,16,11.8130300574206
20,"RL",86,13286,"IR1","Inside","Edwards","Norm","1Fam","1Story",9,5,2007,2008,"Hip","CemntBd","CmentBd","Stone",340,5,3,"PConc",5,3,"No","GLQ",1234,464,1698,5,"Y","SBrkr",1698,0,1698,1,0,2,0,3,5,8,1,4,"Attchd",2007,"Fin",3,768,3,3,"Y",327,0,0,"None",2,2009,"WD","Normal",3396,3,2,1,0,1,1,1,81,12.6760762747759
20,"RL",60,6960,"Reg","Inside","NAmes","Norm","1Fam","1Story",4,6,1970,1970,"Gable","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,"No","ALQ",375,250,864,3,"Y","SBrkr",864,0,864,0,0,1,0,3,4,5,0,0,"Detchd",1989,"Unf",2,660,3,3,"Y",96,0,0,"None",11,2009,"WD","Normal",1728,1,39,39,0,1,0,1,16,11.6994050319128
20,"RL",68,21695,"IR1","Corner","Crawfor","Norm","1Fam","1Story",6,9,1988,2007,"Hip","Wd Sdng","Plywood","BrkFace",260,4,4,"CBlock",4,3,"No","GLQ",808,72,880,5,"Y","SBrkr",1680,0,1680,1,0,2,0,3,4,5,1,4,"Attchd",1988,"Fin",2,540,3,3,"Y",292,0,0,"None",12,2009,"WD","Normal",2560,3,21,2,0,1,1,1,36,12.3104326608544
20,"RL",64,7314,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","Stone",82,4,3,"PConc",4,3,"Av","GLQ",724,508,1232,5,"Y","SBrkr",1232,0,1232,1,0,2,0,2,4,6,0,0,"Attchd",2007,"RFn",2,632,3,3,"Y",132,0,0,"None",2,2009,"WD","Normal",2464,3,2,2,0,1,0,1,49,12.1781874420406
90,"RL",85,11475,"Reg","Corner","NAmes","Norm","Duplex","1Story",5,5,1958,1958,"Gable","VinylSd","VinylSd","BrkFace",95,3,3,"CBlock",3,3,"No","Unf",0,1584,1584,3,"Y","SBrkr",1776,0,1776,1,0,2,0,4,3,9,0,0,"Detchd",1968,"Unf",3,888,3,3,"Y",0,0,0,"None",7,2009,"COD","Abnorml",3360,3,51,51,0,1,0,1,25,11.6082356447746
30,"RM",52,6240,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,5,1925,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,"No","BLQ",152,628,780,3,"Y","FuseA",848,0,1208,0,0,1,0,2,3,5,0,0,"Detchd",1962,"Unf",2,539,3,3,"Y",0,0,0,"None",1,2009,"WD","Normal",1628,1,84,59,0,1,0,1,16,11.5424842672118
120,"RL",39,5389,"IR1","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,1995,1996,"Gable","CemntBd","CmentBd","None",0,4,3,"PConc",4,3,"No","GLQ",1180,415,1595,5,"Y","SBrkr",1616,0,1616,1,0,2,0,2,4,5,1,3,"Attchd",1995,"RFn",2,608,3,3,"Y",237,0,0,"None",3,2010,"WD","Normal",3211,3,15,14,0,1,1,1,64,12.3737034869141
80,"RL",73,9590,"IR1","Corner","Timber","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",442,4,3,"PConc",5,3,"Av","GLQ",786,82,868,5,"Y","SBrkr",1146,0,1146,1,0,2,0,3,4,6,1,4,"Attchd",2003,"Fin",2,438,3,3,"Y",160,0,0,"None",5,2007,"WD","Normal",2014,3,4,4,0,1,1,1,49,12.1415341243926
60,"RL",75,11404,"IR1","Inside","CollgCr","Norm","1Fam","2Story",7,5,1998,1999,"Gable","VinylSd","VinylSd","BrkFace",202,4,3,"PConc",4,3,"Av","ALQ",252,901,1153,5,"Y","SBrkr",1153,878,2031,0,0,2,1,3,4,8,1,3,"Attchd",1998,"Fin",2,541,3,3,"Y",192,0,0,"None",7,2008,"WD","Normal",3184,2.5,10,9,0,1,1,1,49,12.3126823805884
20,"RL",80,10000,"Reg","Corner","Sawyer","Feedr","1Fam","1Story",5,6,1961,1983,"Hip","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,"No","BLQ",594,270,864,5,"Y","SBrkr",1144,0,1144,1,0,1,0,3,3,6,1,3,"Attchd",1961,"RFn",1,264,3,3,"Y",165,0,0,"GdWo",3,2009,"WD","Normal",2008,2,48,26,0,1,1,1,25,11.7860013850326
20,"RL",68,8978,"IR1","Corner","Sawyer","Norm","1Fam","1Story",5,5,1968,1968,"Gable","Plywood","Plywood","None",0,3,3,"PConc",3,3,"No","Unf",0,948,948,3,"Y","SBrkr",948,0,948,0,0,1,0,3,3,6,0,0,"Attchd",1968,"Unf",1,300,3,3,"Y",147,0,0,"None",5,2007,"WD","Family",1896,1,39,39,0,1,0,1,25,11.5898865061064
75,"RM",60,10800,"Reg","Inside","OldTown","Norm","1Fam","2.5Unf",7,7,1914,1970,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",4,3,"Mn","Rec",390,490,880,2,"N","SBrkr",880,888,1768,0,0,1,1,2,3,6,2,3,"Detchd",1914,"Unf",2,320,3,3,"N",0,0,0,"None",10,2006,"WD","Normal",2648,1.5,92,36,0,1,1,1,49,12.0015054797889
90,"RL",60,8544,"Reg","Inside","NAmes","Norm","Duplex","1Story",3,4,1950,1950,"Gable","Stucco","Stone","None",0,3,3,"CBlock",0,0,"None","None",0,0,0,4,"N","FuseF",1040,0,1040,0,0,2,0,2,3,6,0,0,"Detchd",1949,"Unf",2,400,3,3,"Y",0,0,0,"None",7,2006,"WD","Normal",1040,2,56,56,0,1,0,0,9,11.4457167152768
60,"RL",72,10463,"IR1","CulDSac","Gilbert","Norm","1Fam","2Story",8,5,2005,2005,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","Unf",0,893,893,5,"Y","SBrkr",901,900,1801,0,0,2,1,3,4,8,1,4,"Attchd",2005,"Fin",3,800,3,3,"Y",0,0,0,"None",6,2006,"WD","Normal",2694,2.5,1,1,0,1,1,1,64,12.3879774488278
90,"RL",60,10800,"Reg","Inside","Edwards","Norm","Duplex","1Story",5,5,1987,1988,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",4,4,"Gd","GLQ",1200,0,1200,3,"Y","SBrkr",1200,0,1200,3,0,3,0,3,3,5,0,0,"None",0,"None",0,0,0,0,"Y",120,0,0,"None",3,2009,"WD","Alloca",2400,6,22,21,0,0,0,1,25,12.0951410848229
60,"RL",65,9313,"IR1","Inside","CollgCr","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","Unf",0,864,864,5,"Y","SBrkr",864,864,1728,0,0,2,1,3,4,7,0,0,"Attchd",2004,"RFn",2,572,3,3,"Y",187,0,0,"None",4,2009,"WD","Normal",2592,2.5,5,5,0,1,0,1,49,12.1547793511426
70,"RM",60,9600,"Reg","Inside","OldTown","Norm","1Fam","2Story",5,7,1910,2002,"Gable","Wd Sdng","Wd Shng","None",0,3,4,"BrkTil",2,2,"No","Unf",0,264,264,5,"Y","SBrkr",768,664,1432,0,0,2,0,2,3,7,0,0,"Detchd",1910,"Unf",2,360,3,4,"Y",270,0,0,"GdPrv",5,2007,"WD","Abnorml",1696,2,97,5,0,1,0,1,25,11.7905572015685
20,"RL",65,6768,"IR1","Inside","Sawyer","Feedr","1Fam","1Story",6,8,1961,1996,"Hip","HdBoard","HdBoard","None",0,3,4,"CBlock",3,3,"Mn","GLQ",832,80,912,4,"Y","SBrkr",912,0,912,1,1,1,0,3,4,5,0,0,"Detchd",1962,"Unf",1,288,3,3,"Y",168,0,0,"GdPrv",5,2008,"WD","Normal",1824,2.5,47,12,0,1,0,1,36,11.8635823365834
20,"RL",65,8450,"Reg","Inside","SawyerW","Norm","1Fam","1Story",7,5,2000,2001,"Gable","VinylSd","VinylSd","BrkFace",108,3,3,"PConc",4,3,"No","Unf",0,1349,1349,5,"Y","SBrkr",1349,0,1349,0,0,2,0,3,3,6,0,0,"Attchd",2000,"Unf",2,539,3,3,"Y",120,0,0,"GdPrv",12,2007,"WD","Normal",2698,2,7,6,0,1,0,1,49,12.0951410848229
80,"RL",70,12886,"IR1","Inside","Sawyer","Norm","1Fam","SLvl",5,6,1963,1999,"Gable","HdBoard","HdBoard","None",0,3,3,"CBlock",4,3,"Av","ALQ",444,76,520,5,"Y","SBrkr",1464,0,1464,0,1,2,0,3,3,6,1,3,"Attchd",1997,"RFn",2,480,3,3,"Y",302,0,0,"None",10,2009,"WD","Normal",1984,2.5,46,10,0,1,1,1,25,12.0725412529057
120,"RL",41,5395,"IR1","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,"No","GLQ",733,604,1337,4,"Y","SBrkr",1337,0,1337,1,0,2,0,2,4,5,1,3,"Attchd",1993,"RFn",2,462,3,3,"Y",96,0,0,"None",10,2008,"WD","Normal",2674,3,15,15,0,1,1,1,64,12.1007121298723
60,"RL",68,8963,"IR1","Inside","NWAmes","Norm","1Fam","2Story",8,9,1976,1996,"Hip","VinylSd","VinylSd","BrkFace",289,5,4,"CBlock",3,4,"No","GLQ",575,487,1142,5,"Y","SBrkr",1175,1540,2715,0,1,3,1,4,4,11,2,3,"BuiltIn",1994,"Fin",2,831,3,3,"Y",0,0,0,"None",7,2008,"WD","Normal",3857,4,32,12,0,1,1,1,64,12.6108708646506
60,"RL",68,8795,"IR1","Inside","Gilbert","Norm","1Fam","2Story",7,5,2000,2000,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","GLQ",300,652,952,5,"Y","SBrkr",980,1276,2256,0,0,2,1,4,4,8,1,3,"BuiltIn",2000,"Fin",2,554,3,3,"Y",224,0,0,"None",4,2009,"WD","Normal",3208,2.5,9,9,0,1,1,1,49,12.3715870840077
70,"RM",65,11700,"IR1","Corner","OldTown","Norm","1Fam","2Story",7,7,1880,2003,"Mansard","Stucco","Stucco","None",0,4,3,"Stone",3,2,"No","Unf",0,1240,1240,3,"N","SBrkr",1320,1320,2640,0,0,1,1,4,4,8,1,4,"Detchd",1950,"Unf",4,864,3,3,"N",181,0,0,"None",5,2009,"WD","Normal",3880,1.5,129,6,0,1,1,1,49,12.4911726372789
20,"RL",59,10593,"IR1","Inside","NoRidge","Norm","1Fam","1Story",7,5,1996,1996,"Hip","VinylSd","VinylSd","BrkFace",338,4,3,"PConc",4,3,"No","GLQ",919,801,1720,5,"Y","SBrkr",1720,0,1720,1,0,2,0,3,4,7,1,3,"Attchd",1996,"Fin",2,527,3,3,"Y",240,0,0,"None",3,2010,"WD","Normal",3440,3,14,14,0,1,1,1,49,12.4699741893166
50,"RL",50,8405,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",4,3,1945,1950,"Gable","WdShing","Wd Shng","None",0,3,3,"Slab",0,0,"None","None",0,0,0,3,"N","FuseF",1088,441,1529,0,0,2,0,4,3,9,0,0,"Detchd",1945,"Unf",1,240,3,3,"N",92,0,0,"None",4,2009,"WD","Normal",1529,2,64,59,0,1,0,0,16,11.4927227576527
50,"RM",55,8800,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",4,7,1910,2004,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,2,"No","Unf",0,576,576,4,"Y","SBrkr",792,348,1140,0,0,1,0,3,3,7,0,0,"None",0,"None",0,0,0,0,"N",0,0,0,"None",6,2010,"WD","Normal",1716,1,100,6,0,0,0,1,16,11.4772982873271
60,"RL",68,7750,"Reg","Inside","Gilbert","RRAn","1Fam","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","Unf",0,660,660,5,"Y","SBrkr",660,660,1320,0,0,2,1,3,4,6,0,0,"Attchd",2003,"Fin",2,400,3,3,"Y",0,0,0,"None",8,2007,"WD","Normal",1980,2.5,4,4,0,1,0,1,49,11.9953516142145
20,"RL",79,9236,"IR1","Inside","CollgCr","Norm","1Fam","1Story",6,5,1997,1997,"Gable","VinylSd","VinylSd","None",0,3,4,"PConc",4,3,"Gd","GLQ",1200,279,1479,5,"Y","SBrkr",1494,0,1494,1,0,2,0,3,4,6,0,0,"Attchd",1997,"RFn",2,576,3,3,"Y",168,0,0,"None",7,2006,"WD","Normal",2973,3,9,9,0,1,0,1,36,12.2876526325226
60,"RL",80,10240,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2005,2005,"Gable","VinylSd","VinylSd","BrkFace",178,4,3,"PConc",4,3,"Mn","Unf",0,1030,1030,4,"Y","SBrkr",1038,1060,2098,0,0,2,1,3,5,8,1,4,"Attchd",2005,"RFn",3,878,3,3,"Y",192,0,0,"None",3,2006,"WD","Normal",3128,2.5,1,1,0,1,1,1,64,12.5263429075751
20,"RL",61,7930,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,8,1969,2005,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",3,3,"No","GLQ",439,115,1026,4,"Y","SBrkr",1026,0,1026,1,0,1,0,3,4,5,0,0,"Detchd",1969,"RFn",2,440,3,3,"Y",171,0,0,"None",7,2009,"WD","Normal",2052,2,40,4,0,1,0,1,36,11.9576112862317
160,"FV",34,3230,"Reg","Inside","Somerst","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","MetalSd","MetalSd","BrkFace",894,3,3,"PConc",4,3,"No","GLQ",381,348,729,4,"Y","SBrkr",742,729,1471,0,0,2,1,3,3,6,0,0,"Detchd",1999,"Unf",2,440,3,3,"Y",0,0,0,"None",3,2009,"WD","Normal",2200,2.5,10,10,0,1,0,1,36,12.0581525154536
60,"RL",68,10769,"IR1","Inside","CollgCr","Norm","1Fam","2Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"Av","GLQ",20,846,866,5,"Y","SBrkr",866,902,1768,0,0,2,1,3,4,7,0,0,"Attchd",2007,"RFn",2,578,3,3,"Y",144,0,0,"None",4,2009,"WD","Normal",2634,2.5,2,2,0,1,0,1,64,12.2643415536542
60,"RL",68,11616,"IR1","CulDSac","Sawyer","Norm","1Fam","2Story",6,5,1978,1978,"Hip","HdBoard","HdBoard","BrkCmn",328,3,3,"CBlock",3,3,"Mn","Rec",438,234,672,3,"Y","SBrkr",672,714,1386,0,0,2,1,3,3,6,1,3,"Attchd",1978,"Fin",2,440,3,3,"Y",335,0,0,"GdPrv",4,2010,"WD","Abnorml",2058,2.5,32,32,0,1,1,1,36,11.9760303525248
160,"FV",24,2280,"Reg","Inside","Somerst","Norm","Twnhs","2Story",7,5,1999,1999,"Gable","MetalSd","MetalSd","BrkFace",360,3,3,"PConc",4,3,"No","ALQ",549,195,744,4,"Y","SBrkr",757,744,1501,0,0,2,1,3,3,6,0,0,"Detchd",1999,"Unf",2,440,3,3,"Y",0,0,0,"None",8,2008,"WD","Normal",2245,2.5,9,9,0,1,0,1,49,12.0973732286068
60,"RL",65,12257,"IR1","Inside","NoRidge","Norm","1Fam","2Story",8,5,1995,1995,"Gable","VinylSd","VinylSd","BrkFace",513,4,3,"PConc",4,3,"Av","LwQ",56,1198,1318,5,"Y","SBrkr",1328,1203,2531,0,0,2,1,4,4,9,1,3,"Attchd",1995,"RFn",3,752,3,3,"Y",222,0,0,"None",11,2007,"WD","Normal",3849,2.5,12,12,0,1,1,1,64,12.5776362019627
20,"RL",70,9100,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,6,1959,1959,"Hip","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,"No","Rec",612,252,864,5,"Y","SBrkr",864,0,864,0,0,1,0,2,3,5,0,0,"Detchd",2008,"Unf",1,300,5,5,"Y",0,0,0,"None",10,2009,"WD","Normal",1728,1,50,50,0,1,0,1,36,11.7558716435806
30,"RM",60,6911,"Reg","FR2","BrkSide","Feedr","1Fam","1Story",5,5,1924,1950,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,"Mn","LwQ",405,740,1145,3,"Y","SBrkr",1301,0,1301,0,0,1,0,2,2,5,0,0,"Detchd",1965,"Unf",2,440,3,3,"Y",0,0,0,"None",10,2009,"WD","Normal",2446,1,85,59,0,1,0,1,25,11.5129254649702
60,"FV",72,8640,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2009,2009,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,"Mn","GLQ",24,732,756,5,"Y","SBrkr",764,783,1547,0,0,2,1,3,4,7,0,0,"Attchd",2009,"Unf",2,614,3,3,"Y",169,0,0,"None",6,2010,"Con","Normal",2303,2.5,1,1,0,1,0,1,49,12.2793231072698
60,"RL",82,9430,"Reg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",673,4,3,"PConc",4,3,"Mn","GLQ",1163,89,1252,5,"Y","SBrkr",1268,1097,2365,1,0,2,1,3,4,8,1,4,"Attchd",1999,"RFn",3,856,3,3,"Y",0,0,0,"None",7,2009,"WD","Normal",3617,3.5,10,10,0,1,1,1,64,12.7278382093345
120,"RL",30,9549,"IR1","CulDSac","Veenker","Norm","TwnhsE","1Story",8,5,1995,1996,"Hip","BrkFace","BrkFace","None",0,4,4,"PConc",4,4,"Av","LwQ",437,0,1494,5,"Y","SBrkr",1494,0,1494,1,0,1,1,2,5,6,1,4,"Attchd",1995,"Fin",2,481,3,3,"Y",0,0,0,"None",4,2006,"WD","Normal",2988,2.5,11,10,0,1,1,1,64,12.5061772379805
20,"RL",75,14587,"IR1","Inside","Somerst","Norm","1Fam","1Story",9,5,2008,2008,"Gable","VinylSd","VinylSd","Stone",284,4,3,"PConc",4,3,"No","Unf",0,1498,1498,5,"Y","SBrkr",1506,0,1506,0,0,2,0,2,5,6,1,4,"Attchd",2008,"Fin",2,592,3,3,"Y",0,0,0,"None",8,2008,"New","Partial",3004,2,0,0,0,1,1,1,81,12.4842042571701
60,"RL",80,10421,"Reg","Inside","NWAmes","Norm","1Fam","2Story",7,5,1988,1988,"Gable","HdBoard","HdBoard","BrkFace",42,3,3,"CBlock",4,3,"No","GLQ",394,586,980,3,"Y","SBrkr",980,734,1714,0,0,2,1,3,3,7,1,3,"Attchd",1988,"Unf",2,496,3,3,"Y",228,0,0,"MnPrv",3,2010,"WD","Normal",2694,2.5,22,22,0,1,1,1,49,12.1884177102915
50,"RL",75,12508,"IR1","Inside","Mitchel","Norm","1Fam","1.5Fin",6,7,1940,1985,"Gable","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,"Mn","ALQ",660,323,983,5,"Y","SBrkr",983,767,1750,1,0,2,0,4,3,7,0,0,"Attchd",1989,"Unf",1,423,3,3,"Y",245,0,0,"None",7,2008,"WD","Normal",2733,3,68,23,0,1,0,1,36,11.982929094216
20,"RL",70,9100,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2004,2005,"Hip","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","GLQ",24,1836,1860,5,"Y","SBrkr",1836,0,1836,0,0,2,0,3,4,8,1,4,"Attchd",2004,"Fin",2,484,3,3,"Y",120,0,0,"None",10,2006,"WD","Normal",3696,2,2,1,0,1,1,1,49,12.2869011981928
60,"RL",47,53504,"IR2","CulDSac","StoneBr","Norm","1Fam","2Story",8,5,2003,2003,"Hip","CemntBd","Wd Shng","BrkFace",603,5,3,"PConc",4,3,"Gd","ALQ",1416,234,1650,5,"Y","SBrkr",1690,1589,3279,1,0,3,1,4,5,12,1,4,"BuiltIn",2003,"Fin",3,841,3,3,"Y",503,0,0,"None",6,2010,"WD","Normal",4929,4.5,7,7,0,1,1,1,64,13.1956138391439
85,"RL",68,7252,"IR1","CulDSac","Sawyer","Norm","1Fam","SFoyer",5,5,1982,1982,"Hip","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,3,"Av","GLQ",685,173,858,3,"Y","SBrkr",858,0,858,1,0,1,0,2,3,5,0,0,"Detchd",1983,"Unf",2,576,3,3,"Y",120,0,0,"None",4,2009,"WD","Normal",1716,2,27,27,0,1,0,1,25,11.8122890421958
20,"RL",67,8877,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,5,1951,1951,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",2,2,"No","LwQ",836,0,836,3,"Y","FuseF",1220,0,1220,0,0,1,0,2,3,6,0,0,"Detchd",1951,"Unf",2,396,3,3,"Y",0,0,0,"None",4,2006,"COD","Normal",2056,1,55,55,0,1,0,1,16,11.5327280922664
80,"RL",94,7819,"Reg","Inside","Edwards","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",3,3,"Av","ALQ",422,480,1029,3,"Y","SBrkr",1117,0,1117,1,0,1,0,3,3,6,1,3,"Detchd",1976,"Unf",2,672,3,3,"Y",144,0,0,"MnPrv",3,2010,"WD","Abnorml",2146,2,34,34,0,1,1,1,36,11.580584113444
20,"RL",70,10150,"Reg","Inside","NAmes","Feedr","1Fam","1Story",5,5,1958,1958,"Gable","Wd Sdng","Wd Sdng","None",1,3,3,"CBlock",3,3,"No","Rec",456,456,912,5,"Y","FuseA",912,0,912,0,0,1,0,2,3,5,0,0,"Attchd",1958,"RFn",1,275,3,3,"Y",0,0,0,"None",7,2007,"COD","Normal",1824,1,49,49,0,1,0,1,25,11.6483301019764
